logFC	AveExpr	t	P.Value	adj.P.Val	B
OR8D4	0.103804941176471	2.50529333333333	1.07245697279555	0.292682293092718	0.504314769557904	-5.47647710299147
PMS2	0.163388941176471	8.15067148148148	1.07244855172437	0.292686007765011	0.504314769557904	-5.47648555433082
LOC101927843	0.0919485294117646	3.04848148148148	1.07234498589919	0.292731695074451	0.504361366483284	-5.47658948743408
LINC01070	-0.0935040000000003	2.74868888888889	-1.07220977029789	0.292791352050003	0.504432024943108	-5.47672516871081
TMSB15A	0.0956164117647065	2.67052407407407	1.07199671766564	0.292885368100043	0.504561865748096	-5.47693892327094
MIR186 /// ZRANB2	-0.0625166470588234	1.55248333333333	-1.0719202996684	0.292919095105898	0.504587834997756	-5.47701558355163
SH3BGR	0.125288882352941	2.24866740740741	1.07184794927732	0.29295102941101	0.504610712997558	-5.47708815871453
RAET1G	-0.119201235294117	4.48962962962963	-1.07174283118849	0.292997431244122	0.504645142616915	-5.4771935953756
MESTIT1	0.146142882352944	5.25646111111111	1.07171815037714	0.293008326744192	0.504645142616915	-5.47721834961123
LOC100505782	0.301274352941176	3.89416074074074	1.07157322845934	0.293072309225076	0.504706582782218	-5.47736369212509
RTKN2	-0.168446705882352	5.06590703703704	-1.07154389727773	0.293085260034219	0.504706582782218	-5.47739310624065
CGB /// CGB1 /// CGB2 /// CGB5 /// CGB7 /// CGB8	-0.142865470588237	5.79201333333333	-1.07151058077887	0.293099971000615	0.504706582782218	-5.4774265160469
FCHO1	-0.22270605882353	7.23828333333333	-1.07139417672985	0.293151373542162	0.504762965887757	-5.47754323862744
EIF2AK2	-0.140735941176469	8.74937851851852	-1.07119373179926	0.293239902412408	0.504883263751302	-5.47774420482491
ANGPTL3	0.203254117647061	4.15629518518519	1.07113126607441	0.293267495002902	0.504896145149914	-5.47780682595176
SCARF1	-0.120018058823527	7.23383592592593	-1.07109229167955	0.293284711847026	0.504896145149914	-5.47784589561139
CCL11	-0.305595647058824	7.43206407407407	-1.07073310678543	0.29344341456403	0.505137209722313	-5.47820589712122
SLA	0.225929764705882	6.84444592592593	1.07068549480056	0.293464456064116	0.505141286933474	-5.4782536090459
RNASEH2C	0.128653882352942	6.8025737037037	1.07063093486946	0.293488569431314	0.505150650903856	-5.47830828110986
LOC105379811	-0.112403058823529	2.1621162962963	-1.07050274567169	0.293545229585024	0.505216029439755	-5.47843672371679
ZBTB16	-0.185980470588235	5.11565481481481	-1.0702168810354	0.293671610796965	0.505401387828711	-5.47872310268947
RPL5 /// SNORD21	0.290389411764708	4.80063222222222	1.07006835156544	0.293737291102362	0.50545864205871	-5.47887187172124
NEBL	0.16585329411765	10.6173318518519	1.07003516721097	0.293751966771768	0.50545864205871	-5.47890510701166
FKBP1A /// FKBP1A-SDCBP2	-0.125675823529412	3.28964222222222	-1.07001489260348	0.293760933404075	0.50545864205871	-5.47892541227447
PSMB10	0.165455176470588	7.43160851851852	1.06993171575895	0.293797721157216	0.505477404195947	-5.47900871119148
TARS	-0.155034117647058	7.03658407407407	-1.06988471126886	0.293818511912375	0.505477404195947	-5.47905578204149
LMTK3	-0.110002352941176	5.09933074074074	-1.06986350130384	0.293827893722507	0.505477404195947	-5.47907702132958
CCDC184	-0.121180588235295	5.15308888888889	-1.06967346969423	0.293911959912311	0.505589872793325	-5.4792672984389
CTNND2	-0.123220823529412	3.17268148148148	-1.06957015120554	0.293957673084967	0.505633995833833	-5.47937073740056
RPL17P10	-0.124763941176468	6.80131407407407	-1.06953101063803	0.293974992106851	0.505633995833833	-5.47940992121507
LIG1	-0.136856352941178	5.53849481481481	-1.06937980117342	0.294041906448087	0.505688397268995	-5.47956128540422
YWHAG	0.215758941176473	9.85798777777778	1.069352981638	0.294053775953404	0.505688397268995	-5.47958813033406
CDO1 /// LOC105379131	-0.0913456470588234	2.44974592592593	-1.06933281654382	0.294062700629845	0.505688397268995	-5.47960831411531
C1D	-0.0933254117647078	5.48348444444444	-1.06920621920603	0.294118734511449	0.505746802119249	-5.47973502079938
NXF2 /// NXF2B	-0.0878765882352948	4.9330737037037	-1.06917161011055	0.294134054330258	0.505746802119249	-5.47976965739399
CRSP8P /// MED27	-0.123280529411766	6.11964407407407	-1.0691229703873	0.294155585801579	0.505751678346531	-5.47981833402719
SLC7A13	-0.0868211176470588	2.05733814814815	-1.06903781977661	0.294193282323955	0.505784345308397	-5.47990354436561
DAPK1	0.278247647058821	5.36417703703704	1.06897897888298	0.294219333422512	0.505785760103387	-5.47996242289686
RECK	-0.0896915882352927	6.22842148148148	-1.06895150244282	0.294231498844707	0.505785760103387	-5.47998991589466
SST	-0.103683176470588	4.20578	-1.06883532572969	0.294282940979909	0.505842045964449	-5.48010615545594
LINC00950	-0.106810470588237	4.59344703703704	-1.06854083306823	0.294413368495768	0.506034083775813	-5.48040075553191
EME2	0.178082764705884	8.27867481481482	1.06846764286589	0.294445789957813	0.506057656285818	-5.48047396088158
YTHDF1	0.254302529411766	7.38924259259259	1.06823719842761	0.294547887663173	0.506200969256347	-5.48070442298384
TTTY17A /// TTTY17B /// TTTY17C	-0.0703062352941171	2.89791888888889	-1.06812342727829	0.294598302847155	0.50624658825113	-5.48081818604683
TPH1	-0.11216805882353	3.36461333333333	-1.06805981748019	0.294626492788431	0.50624658825113	-5.48088178648127
LOC100288798	-0.100619	4.5668737037037	-1.06805060890116	0.294630573910461	0.50624658825113	-5.48089099341696
FAM216A	0.318389411764705	3.89832259259259	1.06775958016943	0.29475957462609	0.506422849634414	-5.48118193270958
SLC8B1	-0.132575470588234	6.64718444444444	-1.06773471757597	0.294770597011071	0.506422849634414	-5.48120678429125
HIST1H4L	-0.272647470588235	5.71750592592593	-1.06762434074539	0.294819534115736	0.506474759439822	-5.48131710582806
GPR179	-0.0984084117647059	4.22579185185185	-1.06745586350356	0.294894241912996	0.506570931688491	-5.48148547850451
DEFB4A /// DEFB4B	-0.0796460588235302	1.97953851851852	-1.06732443788901	0.294952529206176	0.506638886283921	-5.48161680563075
REC114	-0.091828647058823	4.19081703703704	-1.06720303684631	0.295006377829472	0.506675874408032	-5.48173810252167
SGSM2	-0.146992764705884	7.55996	-1.06719143980971	0.295011522172146	0.506675874408032	-5.48174968894689
PTCHD3	-0.0725822941176479	1.86844296296296	-1.06712935880053	0.295039061835223	0.506691004365569	-5.4818117111879
OCSTAMP	-0.0755179411764706	2.43336333333333	-1.06703858805805	0.295079331776177	0.506727993601799	-5.48190239004727
SS18	0.22264535294118	7.83014888888889	1.06697516401238	0.295107471809272	0.506744149256343	-5.48196574569327
ZNF438	-0.0999005294117659	6.61469333333333	-1.06686065374597	0.295158282619116	0.506758926274476	-5.4820801237188
ADCK2	0.192742352941178	7.0709437037037	1.0668423621109	0.295166399605932	0.506758926274476	-5.48209839318712
MED13	0.237292058823526	8.87870888888889	1.06682912062819	0.295172275665641	0.506758926274476	-5.48211161844384
STIM1	-0.111560529411765	7.45478481481481	-1.06665291657035	0.295250476099966	0.506861015322774	-5.48228759225164
COX7A2	0.229920588235295	10.8301551851852	1.06658111012134	0.295282348435121	0.506883564304009	-5.48235929722353
PDE1C	-0.129403470588236	4.40106925925926	-1.06641996590414	0.295353883480142	0.506974191364518	-5.48252019759399
LINC00910	-0.142795117647058	5.20448703703704	-1.06634880248871	0.295385478196151	0.506996253801298	-5.48259124622539
GPATCH2L	0.247788411764706	7.82667407407407	1.06606028759276	0.295513595798467	0.507183973705122	-5.48287925119962
THBS1	-0.264505176470589	9.6164962962963	-1.06600707090826	0.295537231424852	0.50719236087706	-5.48293236602002
C9orf131	-0.10838305882353	4.18760518518518	-1.06578681785764	0.295635068675321	0.507274383766949	-5.48315217161132
LINC00313	-0.113227	4.37601407407407	-1.06578117401862	0.295637575990689	0.507274383766949	-5.48315780343701
LOC105379178	-0.120959411764706	2.68287962962963	-1.0657728342221	0.295641281031707	0.507274383766949	-5.48316612543157
LINC01510	-0.112179823529412	1.89668074074074	-1.06569649314393	0.295675197870025	0.507300402916212	-5.48324230077757
CEND1	-0.0910863529411756	6.56161666666667	-1.0656541930945	0.295693992131907	0.507300474071052	-5.48328450684084
FAM83C	-0.165219529411763	5.53937111111111	-1.06557516335557	0.295729107958159	0.507328545150873	-5.48336335686641
MIR103A2	-0.092722352941176	3.42748074074074	-1.06515530193474	0.295915717225208	0.507598493309401	-5.48378217356658
ZC3H15	0.15440170588235	9.01590111111111	1.06513525103454	0.295924631015217	0.507598493309401	-5.48380217078682
C3AR1	0.181768176470588	5.06810037037037	1.06506868173838	0.295954226293654	0.507598493309401	-5.48386855938811
LOC105372602	-0.244043058823529	7.00464074074074	-1.06504655229628	0.295964065030611	0.507598493309401	-5.48389062791929
HEXIM1	0.209443470588234	7.85713518518518	1.06501007424186	0.295980283656014	0.507598493309401	-5.48392700465023
GXYLT1P3 /// GXYLT1P5	-0.0686398235294121	1.56877666666667	-1.06493891511321	0.296011923750752	0.507620574409213	-5.48399796283354
LOC284669	0.186030117647062	5.65404592592593	1.06471276315335	0.296112495485975	0.507760853694637	-5.48422344728591
TOLLIP	-0.124246470588236	9.96696925925926	-1.06461373034358	0.29615654382411	0.507781565567214	-5.48432217395889
LOC100505515	-0.0697604117647068	3.93425222222222	-1.06460120500094	0.296162115241738	0.507781565567214	-5.48433465998215
IFNL2 /// IFNL3	-0.105604882352943	6.94430296296296	-1.0644940100537	0.296209799821838	0.507831136623382	-5.48444151291191
ATAD5	0.309356235294118	6.70387814814815	1.06442546280802	0.296240295204992	0.507851233579559	-5.48450983627517
TRIB1	0.248414235294116	7.60747703703704	1.06424941797937	0.296318624394392	0.507953325335346	-5.48468528762611
CENPO	0.120210294117648	6.37486703703704	1.0639451018148	0.296454060944851	0.508153292148024	-5.4849885150897
RHOG	-0.197013117647062	7.8988762962963	-1.06367629902962	0.296573728504901	0.508326205633567	-5.48525629003915
EPB41L4A-AS2	-0.0926360588235293	3.16169740740741	-1.0635987313585	0.296608266972805	0.508331756000903	-5.4853335495674
RHOU	-0.0920286470588234	6.02223296296296	-1.06358462457121	0.296614548590649	0.508331756000903	-5.48534759975887
GORASP2	-0.0908889999999989	9.25956740740741	-1.06341842928517	0.296688560830539	0.508404006787156	-5.48551311540175
SCG5	-0.204645294117645	5.36904074074074	-1.06340555546085	0.296694294512378	0.508404006787156	-5.48552593558901
DACT2	-0.181246764705884	4.77003333333333	-1.06331100321027	0.296736408132676	0.508406425007551	-5.48562008953601
ABI2	0.183987117647062	8.47294925925926	1.06329792775717	0.296742232277872	0.508406425007551	-5.48563310930377
CYP2E1	0.306221	7.98449518518519	1.06325659733579	0.29676064244727	0.508406425007551	-5.48567426274223
LOC101929480	-0.084774294117647	4.65602740740741	-1.06320470245972	0.296783759574235	0.508406425007551	-5.48572593331803
GYS2	-0.0874794117647055	3.84081962962963	-1.0631810192716	0.29679430992538	0.508406425007551	-5.48574951337344
NRN1L	-0.112623647058821	6.19004518518518	-1.06314923899456	0.296808467771117	0.508406425007551	-5.48578115450015
GPR137 /// PLCB3	-0.136166294117647	4.71882333333333	-1.06309873761364	0.296830966690587	0.508412771363414	-5.4858314329746
RBAK	0.308842764705882	5.75402444444444	1.06295995182832	0.296892803474655	0.508486490636047	-5.48596959488907
C18orf54	-0.0832473529411777	4.01592	-1.06288790501641	0.296924907916475	0.508509281397599	-5.48604131130831
LOC105369755	-0.109196882352942	3.68735259259259	-1.06271804168668	0.297000609605991	0.508587957705075	-5.48621037801952
GABPB1-AS1	0.240074764705884	5.60089481481481	1.062700453538	0.297008448758864	0.508587957705075	-5.48622788226715
OR4C3	-0.12458511764706	4.16108148148148	-1.0626469739812	0.297032285843137	0.508596581848759	-5.48628110507619
TSLP	-0.0563657647058819	1.58934555555556	-1.06242135577966	0.297132863978347	0.508736597236851	-5.48650561305512
LOC101927267	-0.0883621764705858	4.47059444444444	-1.06220935044676	0.297227395521152	0.508866242873123	-5.4867165352778
IRF1	-0.270568941176473	9.23687222222222	-1.06214314315106	0.297256921186951	0.508884586251702	-5.48678239641159
LOC283440	-0.137935529411764	3.4674162962963	-1.06200270924184	0.297319555639429	0.508947812392751	-5.48692208359564
LOXL1	-0.236420176470585	7.15333814814815	-1.0619565701916	0.297340135990929	0.508947812392751	-5.48696797361206
BRAF	0.310903235294115	6.88351111111111	1.06191380315701	0.297359213149394	0.508947812392751	-5.48701050817886
LZTR1	0.241468588235293	8.32195222222222	1.06186797070716	0.297379658660037	0.508947812392751	-5.4870560897529
ZNF319	-0.112023470588236	6.1164262962963	-1.06184944713284	0.297387922168128	0.508947812392751	-5.48707451142124
FAM13A-AS1	-0.101185	4.96102407407407	-1.06179143290212	0.297413803806962	0.508959907678766	-5.48713220458263
LOC105371804 /// LRRC37A /// LRRC37A /// LRRC37A16P /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P	-0.210216823529411	7.87819074074074	-1.06173731952981	0.297437946603476	0.508967909774902	-5.4871860158661
FAM47B	-0.144685411764706	3.40147222222222	-1.06169661318437	0.297456108736552	0.508967909774902	-5.48722649330857
EIF4G2	0.196495411764705	8.61124666666667	1.06159160495478	0.2975029643386	0.509015887122118	-5.48733090447074
LOC100134237	-0.139419588235294	7.3882837037037	-1.06132171682764	0.297623414672261	0.509189768132684	-5.48759921454421
SPDYE1 /// SPDYE16 /// SPDYE18 /// SPDYE3 /// SPDYE5 /// SPDYE6 /// SPDYE8P	0.265241176470589	5.2876762962963	1.06092372021053	0.297801102164683	0.509461545295579	-5.48799476977655
CDH10	-0.112509470588235	2.3024362962963	-1.06081349942959	0.297850323970699	0.509513530040176	-5.48810429036044
MPPED1	-0.0950685882352955	5.08802	-1.0607086108885	0.29789716985518	0.509561444130403	-5.48820850287795
DKKL1	-0.138679529411763	6.35922074074074	-1.06061406119863	0.297939402593953	0.509601461745803	-5.48830243507229
TOP3A	-0.0937535294117628	6.23768	-1.06049757023748	0.297991441692142	0.509658246232271	-5.48841815467111
SLFN11	-0.178078529411765	7.78169851851852	-1.06044515066075	0.298014860769133	0.509666077476709	-5.48847022333672
CFL1 /// LOC101927853	-0.110130352941177	2.85711333333333	-1.06034556698523	0.29805935454554	0.509709947478725	-5.48856913386298
PROS1	0.528716235294119	6.58484259259259	1.06021670165199	0.298116938249054	0.509776195544463	-5.48869711545512
AARS2	0.101441705882355	6.6853662962963	1.06016473843411	0.298140160321918	0.509783680995419	-5.48874871827578
SSTR2	-0.0898138235294113	8.07049444444444	-1.060005612386	0.298211280790681	0.509842911160877	-5.48890672624187
LOC101927278	-0.124580823529412	4.39090777777778	-1.06000289852736	0.29821249383774	0.509842911160877	-5.488909420843
CHRNA3	0.307537764705883	5.01471111111111	1.05991596377685	0.298251353980082	0.509877125118123	-5.48899573535426
LINC01098	-0.0739767058823539	2.37073592592593	-1.05978621379355	0.298309359315874	0.509925470950138	-5.48912454754107
TMEM110-MUSTN1	0.136842705882354	5.13730777777778	1.05976837823973	0.298317333404439	0.509925470950138	-5.48914225305252
LOC101929072 /// LOC285835	-0.244867176470588	6.79319962962963	-1.05947835006114	0.298447023017427	0.510114921758226	-5.48943012818176
NFE4	-0.107960588235295	4.01863518518519	-1.05937540242114	0.298493066845766	0.510133328316996	-5.48953229418208
C7orf77	-0.0931237647058829	3.32820148148148	-1.05936994700383	0.298495506946981	0.510133328316996	-5.48953770792428
TOPBP1	0.234715705882353	6.69900703703704	1.05904393218768	0.298641352478309	0.510350339055162	-5.48986118576406
LUM	0.552273647058821	7.58313814814815	1.05881976065865	0.298741666638753	0.510489518407653	-5.49008355978981
TMEM184C	0.306344	6.08085074074074	1.05874038040058	0.29877719406931	0.510501904305367	-5.4901622931783
KCNC1	-0.12164117647059	4.28479888888889	-1.05869158838825	0.29879903289931	0.510501904305367	-5.49021068489453
NACC2	-0.100728294117649	7.23881851851852	-1.05867630398487	0.298805874280642	0.510501904305367	-5.49022584348138
DIO3	0.283798058823527	6.95758333333333	1.05863491787945	0.298824399477875	0.510501904305367	-5.49026688790012
OLFM3	-0.103268647058823	1.77908	-1.05847868595012	0.298894339105487	0.510589142553778	-5.49042181668623
LOC339978	-0.0973379411764705	4.17748185185185	-1.05832243998126	0.298964296538534	0.510643699424914	-5.49057673839187
TECRL	-0.0716949999999998	1.8282662962963	-1.05831810818911	0.298966236215488	0.510643699424914	-5.49058103317067
SLC26A3	-0.910698176470587	5.52893555555556	-1.05826592405319	0.298989603767958	0.510643699424914	-5.49063277014618
SLC4A9	-0.101222941176468	5.41648296296296	-1.05823872955174	0.299001781712651	0.510643699424914	-5.49065973069213
SLC13A4	-0.0918772941176451	6.00839666666667	-1.05810899684611	0.299059882000362	0.510710682903465	-5.49078833854309
ZDHHC23	0.211033823529412	4.45357185185185	1.05780242545953	0.299197210367869	0.51089105490002	-5.49109219423918
SPESP1	0.151231411764706	1.60280222222222	1.05778889011078	0.299203274537225	0.51089105490002	-5.49110560782411
LOC101928259	-0.111285647058823	3.58805074074074	-1.05765368203773	0.299263855827626	0.510962246140429	-5.49123959091402
EIF4B /// LOC100653227	-0.184817352941177	5.19773148148148	-1.05755550249027	0.299307851535064	0.510975027074907	-5.49133687109721
LINC01516	0.0803511176470579	1.87022555555556	1.05755267487567	0.299309118698395	0.510975027074907	-5.49133967268683
